"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.05513667076072,1.03043906160313,1.03036001025548,1.1313844626876,1.20207937091246,1.01721291772983,1.01757557247439
