"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00515590018566,1.001403094981,0.994929633674213,1.04125681983713,1.0953386669572,1.11756272410467,1.03592071374304
