"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00125823284391,1.06501845468796,1.01621022289282,1.4840041109244,1.08426755865494,1.04315176105647,0.994416772930603
