"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.99474885241185,1.02034779875397,0.989793658282884,1.17490553377638,1.04525428171033,1.01603272109864,1.04787320712399
