"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.999500820348463,1.00040664566823,1.01514397620619,1.07730495988805,1.01579878891186,1.04932646631765,1.08803834117239
