"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.0097968597941,1.03121213102993,1.00554621262465,1.06276046520466,1.00697581488021,1.06998980212978,1.00808161812033
