"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00015436898963,0.998639966828588,0.996046134800703,1.02071235203934,1.16684277148764,1.16314285262749,0.993778256608227
