"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.11425275229609,1.00312675357824,1.02409153049878,1.03097703028295,1.18814155989649,1.11678381193443,1.02096946571619
