"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.14482246943246,0.998979408405506,0.988141355963461,1.14939117357355,1.11982438680221,1.13234490124193,1.01638493336804
