"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00066721561978,1.00399514375389,1.00033140905649,1.0045126983603,1.06984868647285,1.01755500546421,1.00043662212224
