"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.9965566811496,1.00969936617617,1.00611391826179,0.996837159410126,1.05347867615919,1.05697185466386,0.989485845194516
