"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.05035835810086,1.02073779868116,0.991018155449122,1.04077992398236,1.09863180784128,1.12825729019649,1.03640004301853
