"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.10516406976815,1.00143540189483,1.01379370999707,1.0886445382456,1.14089430033588,1.02923060065541,1.00940183027909
