"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.01662984843115,1.01855404200083,1.00271510896951,1.01225784857411,1.43781355591523,1.04455337204966,1.19678762507414
