"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.00895037550259,1.05174065494018,0.992465228556123,1.00560421408688,1.09828655610995,1.01455079055225,1.02338003242327
