"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.0755406223923,0.999971333705334,1.00497438272962,0.996044822134807,1.03357391473028,1.04437220870104,0.995780381595964
