"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.03682372716757,1.08811837722919,1.01159578064937,1.08086683535748,1.34474795009528,1.20431426570288,1.02375732499729
