"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.996203354989298,1.04753638627054,1.0101337497039,1.00539915643674,1.0952399807615,0.991067022850774,1.00274212412816
