"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.989262878436082,1.00324235986254,1.00031441895344,0.997550297723923,1.20683762526798,1.01601301340145,1.01958261510738
