"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.06533230356083,0.9984352592907,1.0241881990183,1.18100300433938,1.02806174556894,0.98581478177401,0.990052769053956
