"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.9927606185904,0.990784553338908,1.00676165501934,1.02628054667427,1.36906849954897,1.08873544170591,1.05426847870159
