"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.02875878270569,1.02305866436692,1.03008468463098,1.02015459403866,1.09493376011395,1.18031724078581,1.30913051919157
