"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.01592407800237,1.01913341693962,1.0028392288489,1.03815831428383,1.0596566516344,1.0524136612565,1.02510905569894
