"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.11514878122323,1.00667275636839,1.02701669922819,1.09551535963365,1.01930308820186,1.00074475823903,0.991647286088255
