"","deviance","mu","sig","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.07639469814399,1.03785072131888,1.06247336556706,1.03303380569602,1.09788545662847,1.0713569131436,1.02282424900569
