"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.03150950166159,1.06425643904294,1.00261005245529,1.01731158902635,1.13487174844091,1.02183896748896,1.02457350937383
