"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.02257382553343,1.04894976704289,1.0975592767032,1.03307502854623,1.06343113022076,0.994031382975344,1.05693577755791
