"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.02470460677508,1.06321499979808,0.99003730445255,1.04976360259581,1.03714200093672,1.00796481264221,1.00766611087395
