"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.02614416678542,1.03580776668979,1.11374515022536,1.0371878554926,1.27460201917857,1.00972434073756,1.01496914058772
