"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.989912911572778,1.01191435876045,1.06345214405256,1.13217862729139,1.13293270571735,1.028761612802,1.06569324236595
