"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",0.984800388010507,0.996527771460454,1.0157262893995,1.0511061402086,1.05918998736348,1.0287447767995,1.03669390969043
