"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.05422638947585,1.06000641684635,1.04537687635862,1.08425187038732,1.18426089058859,1.00007261461841,1.00239705813546
