"","alpha","beta","deviance","sigmaY","sigmaZ","t.occ.N[1]","tfore.mean"
"1",1.12177848060973,1.08080757818591,1.00891182746625,1.0072603238597,1.07536906732127,1.07793797033523,1.20722192860202
